athlete_id,firstname,lastname,country,birthday,gender,paraclimbing_sport_class,height,speed_personal_best_score,speed_personal_best_date,speed_personal_best_round
9175,Boris,NOVAK,SLO,,male,,,,,
9176,Georg,GSENGER,AUT,,male,,,,,
9177,Bernhard,FABER,GER,,male,,,,,
9178,Jean-françois,KOPP,BEL,,male,,,,,
9179,Primoz,GRILC,SLO,,male,,,,,
9180,Ralf,MASANNEK,GER,,male,,,,,
9181,Filip,SILHAN,CZE,,male,,,,,
9182,Yun-jung,SHIN,KOR,,female,,,,,
9183,Mariana,DUMITRANA,ROU,,female,,,,,
9184,Susanne,AUS DER AU,SUI,,female,,,,,
9185,Yann,MIMET,FRA,,male,,,,,
9186,Basile,BRIAND,FRA,,male,,,,,
9187,Christophe,DACONCEICAO,FRA,,male,,,,,
9188,Jean-marc,FOURTEAU,FRA,,male,,,,,
9189,Stéphane,STAVRIDIS,FRA,,male,,,,,
9190,Philippe,MERCANTI,FRA,,male,,,,,
9191,Stéphan,JULIEN,FRA,,male,,,,,
9192,Pascal,FINCK,FRA,,male,,,,,
9193,Patrice,STEVENARD,FRA,,male,,,,,
9194,Guy,CLAVEL,FRA,,male,,,,,
9195,Stéphan,QUEFELEC,FRA,,male,,,,,
9196,Sylvain,EMPEREUR,FRA,,male,,,,,
9197,Virgillo,PLUMARI,ITA,,male,,,,,
9198,Christian,BARBERA,FRA,,male,,,,,
9199,Pierre,ROVERA,FRA,,male,,,,,
9200,Nicolas,MATTHEWS,RSA,,male,,,,,
9201,Gianni,MUSSA,ITA,,male,,,,,
9202,Pascal,BATTAULT,FRA,,male,,,,,
9203,Laurent,HAAS,FRA,,male,,,,,
9204,Laurent,SEGAUD,FRA,,male,,,,,
9205,Pauline,BLAIS,FRA,,female,,,,,
9206,Françoise,CRAIN,FRA,,female,,,,,
9207,Sophie,BOCHER,FRA,,female,,,,,
9208,Muriel,VAUDEY,FRA,,female,,,,,
9209,Cathernie,GASTON,FRA,,female,,,,,
9210,Kathryn,EMBACHER,CAN,,female,,,,,
9211,Emily,DANTI,USA,,female,,,,,
9212,Kristine,THOMPSON,USA,,female,,,,,
9213,Kristin,HOLMES,CAN,,female,,,,,
9214,Anna,MACCONNICA,USA,,female,,,,,
9215,Molly,DANTE,USA,,female,,,,,
9216,Petia,KOUKOUVEROVA,RUS,,female,,,,,
9217,Nikolina,TUNCHEVA,BUL,,female,,,,,
9218,Chrissy,VINSICK,USA,,female,,,,,
9219,Severine,CORTIER,BEL,,female,,,,,
9220,Jessica,AULIK,CAN,,female,,,,,
9221,Nancy,MACCULLOUGH,USA,,female,,,,,
9222,Lrissa,KOPYLOVA,RUS,,female,,,,,
9223,Filip,PATRY,BEL,,male,,,,,
9224,Jermy,SMITH,CAN,,male,,,,,
9225,Jeff,MAYNARD,CAN,,male,,,,,
9226,Tom,ELINKSCHU,NED,,male,,,,,
9227,Vladimir,CHEUTCHOUK,RUS,,male,,,,,
9228,Jason,HORVATH,USA,,male,,,,,
9229,Lukasz,PULNIK,POL,,male,,,,,
9230,Tobin,SEAGEL,CAN,,male,,,,,
9231,Kiril,MARINOV,BUL,,male,,,,,
9232,Valerio,DIANA,ITA,,male,,,,,
9233,Mike,CHRISTON,USA,,male,,,,,
9234,Matt,SMITH,CAN,,male,,,,,
9235,Matt,ENGBRING,USA,,male,,,,,
9236,Matt,DONNELLY,GBR,,male,,,,,
9237,Derzov,LARNO,BEL,,male,,,,,
9238,Ivan,KRESCH,SUI,,male,,,,,
9239,Denis,VERCHUKOV,UKR,,male,,,,,
9240,Jesse,NICOL,CAN,,male,,,,,
9241,Alexandre,KYLITSYN,RUS,,male,,,,,
9242,Scott,OVEREND,CAN,,male,,,,,
9243,Daniel,OPPENHEIM,USA,,male,,,,,
9244,Denis,KUZMENKO,UKR,,male,,,,,
9245,Derek,KYLE,CAN,,male,,,,,
9246,Jaume,LABRO,ESP,,male,,,,,
9247,Peter,LEVENTE,CAN,,male,,,,,
9248,Jessie,PAITAN,USA,,male,,,,,
9249,Tyson,ATWELL,USA,,male,,,,,
9250,Simen,ODEGARDEN,NOR,,male,,,,,
9251,Stefan,HELLER,AUT,,male,,,,,
9252,Nick,HELLMICH,USA,,male,,,,,
9253,Michel,VAN EYNDE,BEL,,male,,,,,
9254,Leif,BROC,NOR,,male,,,,,
9255,Michelle,LOCATELLI,USA,,female,,,,,
9256,Margarita,MARTINEZ,USA,,female,,,,,
9257,Jean Luc,JEUNET,FRA,,male,,,,,
9258,Isabelle,RIOLLET,FRA,,female,,,,,
9259,Carol,CERNY,CZE,,male,,,,,
9260,Nicklas,WINKLER,SWE,,male,,,,,
9261,Lars,TERJESEN,NOR,,male,,,,,
9262,Daisuke,INOUE,JPN,,male,,,,,
9263,Man-hin,LAU,HKG,,male,,,,,
9264,Sofia,SANDGREN,SWE,,female,,,,,
9265,Heung-fai,YIP,HKG,,male,,,,,
9266,Seth,MASON,USA,,male,,,,,
9267,Tanya,LAIDMAN,USA,,female,,,,,
9268,Abby,WATKINS,USA,,female,,,,,
9269,Tara,SUTHERLAND,USA,,female,,,,,
9270,Shena,STURMAN,USA,,female,,,,,
9271,Jessica,PERES,FRA,,female,,,,,
9272,Laura,WILLIHNGANZ,CAN,,female,,,,,
9273,Anchen,TEXTER,USA,,female,,,,,
9274,Petja,KUKUVEROVA,BUL,,female,,,,,
9275,Valerie,ZINK,CAN,,female,,,,,
9276,Seren,RUBENS,USA,,female,,,,,
9277,Nina,RODRIGUEZ,USA,,female,,,,,
9278,Lasey,BOUSTEAD,USA,,female,,,,,
9279,Florentina,CEREZARU,ROU,,female,,,,,
9280,Sarah,SPOHN,USA,,female,,,,,
9281,Ashley,GRAYSTONE,CAN,,female,,,,,
9282,Nina,ROSMINI,CAN,,female,,,,,
9283,Ioana M.,DRAGAN,ROU,,female,,,,,
9284,Amy,COLLINS,USA,,female,,,,,
9285,Maribeth,LONG,USA,,female,,,,,
9286,Raluca,ILIES,ROU,,female,,,,,
9287,Lisa,COCHRANE,USA,,female,,,,,
9288,Theresa,CARROLL,CAN,,female,,,,,
9289,Josh,HEINEY,USA,,male,,,,,
9290,Alex,BURTON,USA,,male,,,,,
9291,Dan,GABLE,CAN,,male,,,,,
9292,Oleh,HRYBENIUK,UKR,,male,,,,,
9293,Maksym,GRYSHCHENKO,UKR,,male,,,,,
9294,Dong Sik,KIM,KOR,,male,,,,,
9295,Lasse,LIND,FIN,,male,,,,,
9296,Mike,HENDRY,CAN,,male,,,,,
9297,Alex,HARPER,GBR,,male,,,,,
9298,Florin,CRACIUNEAN,ROU,,male,,,,,
9299,Denis,BYCHKOV,BLR,,male,,,,,
9300,Alex,CIEMINSKI,USA,,male,,,,,
9301,Chris,WELDON,CAN,,male,,,,,
9302,Jason,HEILIG,USA,,male,,,,,
9303,Mike,WICKWIRE,USA,,male,,,,,
9304,Justin,MEGAHY,CAN,,male,,,,,
9305,Peter,PUSHKAROV,BUL,,male,,,,,
9306,Laurent,VIGOUROUX,FRA,,male,,,,,
9307,Kasper,DERKINDEREN,BEL,,male,,,,,
9308,Roman,ROUSSINOV,RUS,,male,,,,,
9309,Greg,GARRETSON,USA,,male,,,,,
9310,Richard,BEALL,USA,,male,,,,,
9311,Sonnie,TROTTER,CAN,,male,,,,,
9312,Frank,SOLARIK,CAN,,male,,,,,
9313,Spyridon,TSIOUTSIOS,GRE,,male,,,,,
9314,Maria,YAROKH,UKR,,female,,,,,
9315,Florin,CORBEJ,ROU,,male,,,,,
9316,Ingo,STICHLER,GER,,male,,,,,
9317,Fred,DHERBEY,FRA,,female,,,,,
9318,Ludivine,LARTHOMAS,FRA,,female,,,,,
9319,Sophie,MARSEILLE,FRA,,female,,,,,
9320,Anne,JARRY,FRA,,female,,,,,
9321,Eric,CHANOURDIE,FRA,,male,,,,,
9322,Eric,SIGUIER,FRA,,male,,,,,
9323,Pierre,DELAIS,FRA,,male,,,,,
9324,Thierry,CAILLAUD,FRA,,male,,,,,
9325,Brice,LEFÈVRE,FRA,,male,,,,,
9326,Thomas,HULF,FRA,,male,,,,,
9327,Laurent,TRON,FRA,,male,,,,,
9328,Etienne,LYARD,FRA,,male,,,,,
9329,David,NARDOU,FRA,,male,,,,,
9330,Morgan,BOISSENOT,FRA,,male,,,,,
9331,Sébastien,VALRAN,FRA,1992-09-22,male,,,,,
9332,Alois,AUFSCHLÄGER,SUI,,male,,,,,
9333,Emmanuel,BOSSAN,FRA,,male,,,,,
9334,Pierre,POIGET,FRA,,male,,,,,
9335,Pascal,THOMAS,FRA,,male,,,,,
9336,Antoine,CHEVALIER,FRA,,male,,,,,
9337,Julien,COURTOIS,FRA,,male,,,,,
9338,Sebastien,CHASTAN,FRA,,male,,,,,
9339,Médéric,TABART,FRA,,male,,,,,
9341,Franck,ROUSSET,FRA,,male,,,,,
9342,Joseph,LINCK,FRA,,male,,,,,
9343,Yvan,MONARI,FRA,,male,,,,,
9344,Fabien,HURTADO,FRA,,male,,,,,
9345,Olivier,TRIOUX,FRA,,male,,,,,
9346,Menno,WIGORE,NED,,male,,,,,
9347,Inna,MALAIA,UKR,,female,,,,,
9348,Hanna,MALAIA,UKR,,female,,,,,
9349,Sara,KAYHKO,FIN,,female,,,,,
9350,Marina,GORBATCHEVA,RUS,,female,,,,,
9351,Oksana,AGAPTCHENKO,RUS,,female,,,,,
9352,Ekaterina,ZAITSEVA,RUS,,female,,,,,
9353,Marta,BARTOSZ,POL,,female,,,,,
9354,Maryna,SYVOKON,UKR,,female,,,,,
9355,Hakari,MIIKKA,FIN,,male,,,,,
9356,Christoforos,AGORASTOURIS,GRE,,male,,,,,
9357,Batho,MDIVANI,GEO,,male,,,,,
9358,Angr.,NECHERZYNSKI-NIC.,POL,,male,,,,,
9359,Alexandre,KHRAMZOV,KAZ,,male,,,,,
9360,Ehor,KUDIN,UKR,,male,,,,,
9361,Volodim.,KUKHARCHUK,UKR,,male,,,,,
9362,Serhii,DOROSHENKO,UKR,,male,,,,,
9363,Maxim,MEDVEDEV,KAZ,,male,,,,,
9364,Pavel,SNEGIREV,KAZ,,male,,,,,
9365,Alexei,SAVITCH,BLR,,male,,,,,
9366,David,DAIGLE,NOR,,male,,,,,
9367,Serghii,RUDENKYI,UKR,,male,,,,,
9368,Didier,DUPRAT,FRA,,male,,,,,
9369,Frédéric,ADVENT,FRA,,male,,,,,
9370,Pascal,LENORMAND,FRA,,male,,,,,
9371,Sébastien,BACHELARD,FRA,,male,,,,,
9372,Eric,TSUROUPA,FRA,,male,,,,,
9373,Severin,AEGERTER,SUI,,male,,,,,
9374,François,DUPRAT,FRA,,male,,,,,
9375,Laurent,CHALVET,FRA,,male,,,,,
9376,Thibaut,FORTIN,FRA,,male,,,,,
9377,Nicolas,LEGAL,FRA,,male,,,,,
9378,Benjamin,PERETTE,FRA,,male,,,,,
9379,Willian,BENAIT,FRA,,male,,,,,
9380,Olivier,MICHAU,FRA,,male,,,,,
9381,Didier,GERARDIN,FRA,,male,,,,,
9382,Pierre Eric,GOUIN,FRA,,male,,,,,
9383,Florent,DE DEKENS,FRA,,male,,,,,
9384,Paolo,MARCOTULLI,ITA,,male,,,,,
9385,Massimo,MANARIN,ITA,,male,,,,,
9386,Darko,DULAR,CRO,,male,,,,,
9387,Natasa,CVITAS,CRO,,female,,,,,
9388,Martina,MIHINA,CRO,,female,,,,,
9389,Estelle,ALLIARD,FRA,,female,,,,,
9390,Teddy,DESCHAMPS,FRA,,male,,,,,
9391,Mathias,MARGOT,FRA,,male,,,,,
9392,Virginie,HUMEAU,FRA,,female,,,,,
9393,Isabelle,MARION,FRA,,female,,,,,
9394,Philippe,DARRAS,FRA,,male,,,,,
9395,Alexandre,DUBOC,FRA,,male,,,,,
9396,Gregory,DECHERF,FRA,,male,,,,,
9397,Serge,TARNOWKA,FRA,,male,,,,,
9398,Jerome,RONSSIN,FRA,,male,,,,,
9399,Nicolas,BARTHOLOME,FRA,,male,,,,,
9400,Baptiste,ROSTAING-PUISSA,FRA,,male,,,,,
9401,Thibaud,MONNET,FRA,,male,,,,,
9402,Axel,PIC,FRA,,male,,,,,
9403,Leonardo,DI MARINO,ITA,,male,,,,,
9404,Audrey,HARRIS,USA,,female,,,,,
9405,Jerusha,MILLAR,CAN,,female,,,,,
9406,Jenn,VAN WOUW,CAN,,female,,,,,
9407,Kendall,KNOWLES,USA,,female,,,,,
9408,Jessica,NYBERG,SWE,,female,,,,,
9409,Magdalena,OGAREK,POL,,female,,,,,
9410,Alice Olga,BRAGINSKY,USA,,female,,,,,
9411,Jessa,GOEBEL,USA,,female,,,,,
9412,Christine,AUSTIN,USA,,female,,,,,
9413,Mary,NICHOLS,USA,,female,,,,,
9414,Pauline,HSIEH,USA,,female,,,,,
9415,Tanya,SEEBAUCHER,CAN,,female,,,,,
9416,Stephanie,VAN CITTERS,CAN,,female,,,,,
9417,Minako,NOGUCHI,JPN,,female,,,,,
9418,Ewelina,OGAREK,POL,,female,,,,,
9419,Jared,ROTH,USA,,male,,,,,
9420,Jeff,LEMHKUHL,USA,,male,,,,,
9421,Read,MACADAM,CAN,,male,,,,,
9422,Cris,MUZZILLO,CAN,,male,,,,,
9423,Geoff,MIHNTENKO,CAN,,male,,,,,
9424,David,ABELL,USA,,male,,,,,
9425,Dmitri,MINKINE,RUS,,male,,,,,
9426,Jordan,SLAGHT,CAN,,male,,,,,
9427,Owen,MARTIN,CAN,,male,,,,,
9428,Trymer,MORROW,CAN,,male,,,,,
9429,Brett,EHLERS,CAN,,male,,,,,
9430,Dan,SMITH,CAN,,male,,,,,
9431,Josh,LAITILA,USA,,male,,,,,
9432,Mateusz,LIGAS,POL,,male,,,,,
9433,Harald,GYLLENSVARD,SWE,,male,,,,,
9434,Johan,GYLLENSVARD,SWE,,male,,,,,
9435,Marcin,CZESAK,POL,,male,,,,,
9436,Jason,KEHL,GBR,,male,,,,,
9437,Justin,PLUMTREE,GBR,,male,,,,,
9438,Richard,BRADSHAW,GBR,,male,,,,,
9439,Chris,ELLIS,GBR,,male,,,,,
9440,Neil,BENTLEY,GBR,,male,,,,,
9441,Mo,OVERFIELD,GBR,,male,,,,,
9442,Sam,WHITTAKER,GBR,,male,,,,,
9443,Neil,PEARSONS,GBR,,male,,,,,
9444,Sebastian,ABAS,GBR,,male,,,,,
9445,Frank,SCOLARIK,GBR,,male,,,,,
9446,Tae-wook,KIM,KOR,,male,,,,,
9447,Pat,KING,GBR,,male,,,,,
9448,Sandy,AMBLARD,FRA,,female,,,,,
9449,Claire,FAURE BRAC,FRA,,female,,,,,
9450,Stephanie,BICHARD,FRA,,female,,,,,
9451,Rachel,DELORME,FRA,,female,,,,,
9452,Edith,BLANC HERMANN,FRA,,female,,,,,
9453,Julie Fanette,BOREL,FRA,,female,,,,,
9454,Lucie,MARIEL,FRA,,female,,,,,
9455,Vincent,PINTO DELAS,FRA,,male,,,,,
9456,Cedric,VAUBAILLON,FRA,,male,,,,,
9457,Romain,NARDOU,FRA,,male,,,,,
9458,Jeremie,CHASTEL,FRA,,male,,,,,
9459,Chirstophe,LOSTE,FRA,,male,,,,,
9460,Nicolas,GASPARD,FRA,,male,,,,,
9461,Yannick,BOUTET,FRA,,male,,,,,
9462,Jeremie,PANCOL,FRA,,male,,,,,
9463,Pierre,BLANC HERMANN,FRA,,male,,,,,
9464,Romain,WIKI,FRA,,male,,,,,
9465,Romain,RUBINO,FRA,,male,,,,,
9466,Mathieu,PRATZ,FRA,,male,,,,,
9467,Jeremie,FURIGA,FRA,,male,,,,,
9468,Sylvain,THIABAUD,FRA,,male,,,,,
9469,Florian,MAFFRE,FRA,,male,,,,,
9470,Pierrick,TORRESIN,FRA,,male,,,,,
9471,Thomas,GRENIER,FRA,,male,,,,,
9472,Kiliann,COSTA,FRA,,male,,,,,
9473,Vincent,BRIE,FRA,,male,,,,,
9474,Adeline,DOULAT,FRA,,female,,,,,
9475,Manuel,MARQUES,FRA,,male,,,,,
9476,David,ECKENSPIELLER,FRA,,male,,,,,
9477,Patrick,RIVERA,FRA,,male,,,,,
9478,Otoniel,RODRIGUEZ,VEN,,male,,,,,
9479,Laurent,PEYRAL,FRA,,male,,,,,
9480,Yannick,MOULARD,FRA,,male,,,,,
9481,Loris,MANZANA,ITA,,male,,,,,
9482,Nicolas,PRONO,FRA,,male,,,,,
9483,Yoan,AUNET,FRA,,male,,,,,
9484,Francois,PERALDI,FRA,,male,,,,,
9485,Marilynn,BERGEN,CAN,,female,,,,,
9486,Christine,AUSTIN,CAN,,female,,,,,
9487,Veronica,BREKKA,NOR,,female,,,,,
9488,Josie,SPAGNOLO,USA,,female,,,,,
9489,Amy,HOLOWACH,CAN,,female,,,,,
9490,Fiorina,BATAGLIA,VEN,,female,,,,,
9491,Joanna,BULMER,GBR,,female,,,,,
9492,Jonna,ALSEN,SWE,,female,,,,,
9493,Erin,ALDERS,USA,,female,,,,,
9494,Jesse Van,WERF,NED,,male,,,,,
9495,Adam,MCKINLEY,USA,,male,,,,,
9496,Aleksei,MRAKOV,KAZ,,male,,,,,
9497,Patrick,WYATT,USA,,male,,,,,
9498,Carlos,MALDONADO,VEN,,male,,,,,
9499,Pietur,FRIDRIKSSON,CAN,,male,,,,,
9500,Manaure,QUINTERO,VEN,,male,,,,,
9501,Valtteri,PULKKINEN,FIN,,male,,,,,
9502,Arne,GALAMA,NED,,male,,,,,
9503,Nikolai,PRYTZ,NOR,,male,,,,,
9504,Fredric,BILLAUDEL,NOR,,male,,,,,
9505,Jamal,VAN DAM,NED,,male,,,,,
9506,Dmitri,ZABEJINSKI,RUS,,male,,,,,
9507,Hawk,BERRY,USA,,male,,,,,
9508,Alexandre,MATVEEV,RUS,,male,,,,,
9509,Vincent,LABELLE,USA,,male,,,,,
9510,Pieter,RAAT,NED,,male,,,,,
9511,Brock,TILLING,CAN,,male,,,,,
9512,Joseph,LOAIZA,VEN,,male,,,,,
9513,Francisco,ALVAREZ GUERRERO,MEX,,male,,,,,
9514,Javier,CANCHE DEL TORO,MEX,,male,,,,,
9515,Hans Hugo,HERMANSEN,NOR,,male,,,,,
9516,Gerardo,GOMEZ RODRIGUEZ,MEX,,male,,,,,
9517,Tobias,KAMPHUIS,NED,,male,,,,,
9518,Arturo,DIAZ,VEN,,male,,,,,
9519,Graziano,GUARDABASSI,ITA,,male,,,,,
9520,Cornelia,CORDES,GER,,female,,,,,
9521,Daniel,FILIPOV VOLEV,BUL,,male,,,,,
9522,Ruslan Dimitrov,PETROUSKI,BUL,,male,,,,,
9523,Mustafer,EREN,GER,,male,,,,,
9524,Ernst,WANDER,GER,,male,,,,,
9525,David,KOCH,GER,,male,,,,,
9526,Melanie,BINDHAMMER,GER,,female,,,,,
9527,Yudhis,TIRA,INA,,male,,,,,
9528,Zeshti Mehdi,PARSAFAR,IRI,,male,,,,,
9529,Harisnanda,ANDRIATIR,INA,,male,,,,,
9530,Mohd Zamri,MOHAMAD IQMAL,MAS,,male,,,,,
9531,Hossein,YAZDANDOUST,IRI,,male,,,,,
9532,Jamluddin,KHAIRUL ANUAR,MAS,,male,,,,,
9533,Nasarudin,MUHD. NASARIZAL,MAS,,male,,,,,
9534,Hashim,SHARIN,MAS,,male,,,,,
9535,Manish,VERMA,IND,,male,,,,,
9536,Joseph,JAVIEN,PHI,,male,,,,,
9537,Ali,SHAMSUL LIZAM,MAS,,male,,,,,
9538,Abd. Majid,SALEHUDDIN,MAS,,male,,,,,
9539,Ahmad,ZULAFIZY,MAS,,male,,,,,
9540,Emi,ZAINAH,INA,1975-01-06,female,,,,,
9541,Toshie,FUKUHARA,JPN,,female,,,,,
9542,Sun-hye,MA,KOR,,female,,,,,
9543,Il,MAWATI,INA,,female,,,,,
9544,Anna Christina,ARANETA,PHI,,female,,,,,
9545,Hsing-tong,HSIEH,TPE,,female,,,,,
9546,Serena Tan Li,PENG,SGP,,female,,,,,
9547,Chun-mei,LO,CHN,,female,,,,,
9548,Jamie,JAVELOSA,PHI,,female,,,,,
9549,Mohamad Noor,SITI ZUBAIDAH,MAS,,female,,,,,
9550,Chwee Luan,JOANNE TAN,MAS,,female,,,,,
9551,Azam,THE FAHARIAH MOKHTAR,MAS,,female,,,,,
9552,Mohammadi,ABBASS,IRI,,male,,,,,
9553,Samavat Amir,HOSSIEN,IRI,,male,,,,,
9554,Po Yu,WANG,TPE,,male,,,,,
9555,Ismail,ROSZAMAN,MAS,,male,,,,,
9556,Deng-jung,CHANG,TPE,,male,,,,,
9557,Mohd. Noor,MOHD AKMAL,MAS,,male,,,,,
9558,Din,ZAINOL,MAS,,male,,,,,
9559,Azam,MUNAWAR,MAS,,male,,,,,
9560,Wai Weng,DUSTIN LAU,SGP,,male,,,,,
9561,Kodee,WEIR,USA,,male,,,,,
9562,Ben,EASTMAN,USA,,male,,,,,
9563,Andy,RAETHER,USA,,male,,,,,
9564,Elliott,BATES,USA,,male,,,,,
9565,Mike,WRAY,USA,,male,,,,,
9566,Jason,LOGAN,USA,,male,,,,,
9567,Sam,DAVIS,USA,,male,,,,,
9568,Dennis,CONNORS,USA,1985-05-22,male,"Limited Range, Power u0026 Stability 2: RP2",,,,
9569,Sean,GREEN,USA,,male,,,,,
9570,Brian,TANNLER,USA,,male,,,,,
9571,Tyson,HOLUB,USA,,male,,,,,
9572,Colin,HOYT,USA,,male,,,,,
9573,Sammy,RONALD,USA,,male,,,,,
9574,Chris,STOCKING,USA,,male,,,,,
9575,Zach,WOOD,USA,,male,,,,,
9576,Kevin,MEURER,USA,,male,,,,,
9577,Zack,LEVITT,USA,,male,,,,,
9578,Nathan,MOERMAN,USA,,male,,,,,
9579,Robby,O'LEARY,USA,,male,,,,,
9580,Andrew,SWEENEY,USA,,male,,,,,
9581,Klim D.,ROWAN,USA,,male,,,,,
9582,David,NIMMER,USA,,male,,,,,
9583,Jon,POWELL,USA,,male,,,,,
9584,Christian,WAWRZASZAK,USA,,male,,,,,
9585,John,MAHONEY,USA,,male,,,,,
9586,Alan,MOORE,USA,,male,,,,,
9587,Ryan,HARTLEY,USA,,male,,,,,
9588,Andrew,DEMEUSY,USA,,male,,,,,
9589,Alicia,ROSENTHAL,USA,,female,,,,,
9590,Emily,PARKER,USA,,female,,,,,
9591,Brianna,PAGE,USA,,female,,,,,
9592,Sarah,LEVINE,USA,,female,,,,,
9593,Ashley,CHRISTENSEN,USA,,female,,,,,
9594,Emily,ANDERSON,USA,,female,,,,,
9595,Larissa,PHILLIPS,USA,,female,,,,,
9596,Sarah,BROUN,USA,,female,,,,,
9597,Jessamine,MCCLELLAN,USA,,female,,,,,
9598,Amy,ARMSTRONG,USA,,female,,,,,
9599,Magenta,LIVENGOOD,USA,,female,,,,,
9600,Sammy,LEVY,USA,,female,,,,,
9601,Kc,FISCHER,USA,,female,,,,,
9602,Sydney,HARDIN,USA,,female,,,,,
9603,Katie,MAULDIN,USA,,female,,,,,
9604,Kailey,RUMSFELD-WALCZAK,USA,,female,,,,,
9605,Lauren,RINGELMAN,USA,,female,,,,,
9606,Ludwig,HANSSON,SWE,,male,,,,,
9607,Olli-petteri,MANNI,FIN,,male,,,,,
9608,Claus,VEDEL,DEN,,male,,,,,
9609,Flemming,RASMUSSEN,DEN,,male,,,,,
9610,Tomas,VEKVE,NOR,,male,,,,,
9611,Jesper,MALMBERG,SWE,,male,,,,,
9612,Måns,BERG,SWE,,male,,,,,
9613,Bo,FORSBERG,SWE,,male,,,,,
9614,Fredrik,JAKOBSSON,SWE,,male,,,,,
9615,Henrik Af,PETERSENS,SWE,,male,,,,,
9616,Johan,PIPER,SWE,,male,,,,,
9617,Mattias,DAVIDSSON,SWE,,male,,,,,
9618,Leif,JÄGEBRAND,SWE,,male,,,,,
9619,Tomas,JOHANSSON,SWE,,male,,,,,
9620,Rikke,ISHOJ,DEN,,female,,,,,
9621,Ann-sofie,ANDERSSON,SWE,,female,,,,,
9622,Edle,JOHANNESEN,NOR,,female,,,,,
9623,Christina,GULDBERG,DEN,,female,,,,,
9624,Eija,JOENSUU,FIN,,female,,,,,
9625,Sandra,THORÉN,SWE,,female,,,,,
9626,Sylvie,MALHER,FRA,,female,,,,,
9627,Dave,GRAHAM,USA,,male,,,,,
9628,Mikhail,OVMNITSYN,RUS,,male,,,,,
9629,Fabrice,CLERC,FRA,,male,,,,,
9630,Sacha,DREYFUS,FRA,,male,,,,,
9631,Thierry,GUEGUEN,FRA,,male,,,,,
9632,Bruno,MATUTANO,FRA,,male,,,,,
9633,Yannick,COURTES,FRA,,male,,,,,
9634,Valery,BERNARD,FRA,,male,,,,,
9635,Fabien,RISTORI,FRA,,male,,,,,
9636,Adam,LONG,USA,,male,,,,,
9637,Sebastien,SPAUWEN,NED,,male,,,,,
9638,Kenny,GONZALES,VEN,,male,,,,,
9639,Michael,GRUNWALD,SWE,,male,,,,,
9640,Gildo,MILLEMAR,NED,,male,,,,,
9641,Francois,PONCET,FRA,,male,,,,,
9642,Reimer,VEGTER,NED,,male,,,,,
9643,Regan,MACCAFFEREY,USA,,male,,,,,
9644,Nakarin,CHATSUWAN,THA,,male,,,,,
9645,Shun-chung,CHONG,HKG,,male,,,,,
9646,Sheng-hsiung,WANG,TPE,,male,,,,,
9647,Il-sun,KIM,KOR,,male,,,,,
9648,Chi-feng,LUO,TPE,,male,,,,,
9649,Kam-cheong,SIU,HKG,,male,,,,,
9650,Sonomi,KITTA,JPN,,female,,,,,
9651,Xin-tian,GUO,CHN,,female,,,,,
9652,Asako,SHINODA,JPN,,female,,,,,
9653,Zhen-zhen,YANG,CHN,,female,,,,,
9654,Chun-mei,LO,TPE,,female,,,,,
9655,Nonglux,PET-AOUMNOY,THA,,female,,,,,
9656,Pei-hua,WU,TPE,,female,,,,,
9657,Mohtaram,SITI AMIRAH,MAS,,female,,,,,
9658,Yannick,DUPIN,FRA,,male,,,,,
9659,Gilbert,AH-FAT,FRA,,male,,,,,
9660,Sébastien,BOUSSOGNE,FRA,,male,,,,,
9661,Gaèl,COMBAZ,FRA,,male,,,,,
9662,Corentin,RIZET,FRA,,male,,,,,
9663,Nicolas,FIORESE,FRA,,male,,,,,
9664,Bastian,BARWISCH,GER,,male,,,,,
9665,Chizuyo,IWATA,JPN,,female,,,,,
9666,Keiko,USAMI,JPN,,female,,,,,
9667,Fumiko,ISHIBASHI,JPN,,female,,,,,
9668,Suk-hyun,JUNG,KOR,,male,,,,,
9669,Ying-kuo,TSAI,TPE,,male,,,,,
9670,Hung-hsiang,WANG,TPE,,male,,,,,
9671,Wai Shing,CHIOE,HKG,,male,,,,,
9672,Elisabeth,MAGNUSSON,SWE,,female,,,,,
9673,Gil,TENE,ISR,,male,,,,,
9674,Sebastian,UNTEREGLSBACHER,GER,,male,,,,,
9675,René,GEHRIG,SUI,,male,,,,,
9676,Joris,SALARI,NED,,male,,,,,
9677,Janis,GMÜNDER,SUI,,male,,,,,
9678,Anita,MANACHINO,ITA,,female,,,,,
9679,Anabelle,SORIANO,FRA,,female,,,,,
9680,Amandine,GALINDO,FRA,,female,,,,,
9681,Cinead,KUBIAK,USA,,female,,,,,
9682,Cecile,LIENARD,FRA,,female,,,,,
9683,Mathieu,SEMIOND,FRA,,male,,,,,
9684,Corentin,POURTOUT,FRA,,male,,,,,
9685,Peter,HURLEY,GBR,,male,,,,,
9686,Alexandre,LECCA,FRA,,male,,,,,
9687,Ashami,FARES,FRA,,male,,,,,
9688,Sean,GELDER,GBR,,male,,,,,
9689,Galyna,UVAROVA,UKR,,female,,,,,
9690,Nichole,WHELAN,USA,,female,,,,,
9691,Victoria,GUIDO,USA,,female,,,,,
9692,Katie,RASMUSSEN,USA,,female,,,,,
9693,Chelsea,RAYMOND,CAN,,female,,,,,
9694,Christine,ANDREWS,CAN,,female,,,,,
9695,Dan,TERSMETTE,CAN,,male,,,,,
